# time(s)	globalX	globalY	globalZ	magX	magY	magZ	gyroAngle	pitch	floorLabel
6.04	-0.2167	0.1699	-1.6712	19.57	-6.51	-39.89	48.02	1.58	ground
6.06	-0.1784	0.0944	-1.4153	21.61	-5.31	-40.25	47.99	-2.08	ground
6.08	0.0031	-0.4191	-0.8708	20.13	-6.94	-40.76	47.96	-1.89	ground
6.10	0.0001	0.1558	-0.4713	21.69	-5.43	-41.81	48.01	2.33	ground
6.12	0.0779	-0.4241	0.2007	18.78	-6.05	-40.69	47.96	1.29	ground
6.14	0.6275	0.1884	0.9974	20.18	-3.72	-40.96	47.98	-0.70	ground
6.16	0.1009	-0.1522	1.4003	19.61	-4.59	-38.32	48.07	-1.04	ground
6.18	-0.7134	0.0025	2.0165	20.14	-3.99	-37.74	47.99	0.52	ground
6.20	0.0979	-0.3883	2.2874	21.22	-5.43	-40.05	48.02	-5.51	ground
6.22	0.0114	0.0367	2.4233	20.38	-6.02	-41.40	48.09	-2.27	ground
6.24	0.0130	0.2781	2.7456	21.22	-6.05	-39.26	48.09	-3.80	ground
6.26	0.0738	-0.2421	2.5499	19.33	-4.73	-40.98	48.06	0.04	ground
6.28	-0.0086	-0.1822	2.4817	19.18	-3.19	-40.55	48.05	3.27	ground
6.30	-0.0158	0.1364	2.0663	20.02	-4.59	-40.63	48.02	1.43	ground
6.32	0.1839	0.1439	1.7666	19.96	-5.37	-40.50	48.03	-1.53	ground
6.34	-0.1626	-0.7303	1.2083	19.81	-5.19	-40.35	48.03	-2.12	ground
6.36	-0.2843	0.6046	0.9508	19.04	-5.03	-41.31	48.01	-2.26	ground
6.38	0.9071	0.1586	0.0742	21.20	-2.97	-40.70	48.05	6.00	ground
6.40	-0.2148	0.2091	-0.1960	19.64	-3.77	-38.98	48.14	0.20	ground
6.42	0.0300	-0.0431	-0.8902	21.43	-4.74	-40.03	48.16	0.60	ground
6.44	-0.4487	-0.5566	-1.1903	20.01	-4.89	-39.87	48.24	-6.33	ground
6.46	0.0349	0.2024	-1.6881	20.65	-4.70	-42.23	48.33	-3.54	ground
6.48	-0.2800	-0.1696	-1.8707	20.56	-4.51	-39.05	48.31	-0.13	ground
6.50	-0.1327	0.1632	-2.2680	19.18	-5.41	-40.69	48.33	-1.49	ground
6.52	0.3135	-0.0656	-2.7261	20.37	-5.84	-38.88	48.32	0.40	ground
6.54	0.1416	0.0714	-2.4862	21.93	-3.97	-39.85	48.25	0.36	ground
6.56	0.1705	-0.2325	-2.5116	20.25	-4.98	-40.56	48.28	1.80	ground
6.58	-0.5314	0.2593	-2.1542	20.90	-4.05	-41.68	48.24	-5.61	ground
6.60	0.5511	-0.3565	-1.4847	20.69	-3.35	-37.83	48.27	-3.32	ground
6.62	-0.3576	0.6737	-1.1634	20.31	-4.48	-39.20	48.20	-0.30	ground
6.64	0.4586	0.6714	-0.8474	20.19	-4.64	-39.14	48.22	-1.94	ground
6.66	0.3065	0.4898	-0.3404	20.55	-1.80	-38.18	48.15	-0.93	ground
6.68	0.1732	0.3826	0.3805	20.76	-4.79	-39.78	48.20	0.33	ground
6.70	-0.2565	-0.0254	0.7378	18.65	-6.09	-38.65	48.19	-2.23	ground
6.72	0.0455	0.3500	1.3175	20.25	-5.28	-40.48	48.17	0.58	ground
6.74	-0.1413	-0.0289	1.8906	19.82	-3.45	-39.26	48.24	1.63	ground
6.76	0.0087	-0.4661	2.3488	19.61	-6.29	-40.63	48.23	0.20	ground
6.78	-0.0750	0.4510	2.4876	21.30	-5.75	-40.50	48.25	2.16	ground
6.80	-0.6116	0.3386	2.1514	19.27	-3.89	-39.90	48.25	-6.52	ground
6.82	0.3365	-0.0094	2.5124	18.61	-5.27	-41.27	48.28	-1.76	ground
6.84	-0.0243	-0.3676	2.3235	20.80	-5.11	-39.67	48.34	2.68	ground
6.86	-0.1454	-0.1759	2.1029	18.58	-3.93	-40.31	48.39	-2.59	ground
6.88	-0.1681	-0.5463	1.9075	18.07	-5.72	-41.99	48.38	-3.00	ground
6.90	0.1075	0.2835	0.8949	20.91	-6.47	-40.46	48.45	-0.38	ground
6.92	-0.2681	-0.4810	0.5937	20.16	-6.39	-40.35	48.41	-0.05	ground
6.94	-0.6766	0.0860	0.2142	20.47	-4.42	-39.15	48.39	-1.60	ground
6.96	0.1221	-0.2531	-0.6748	19.56	-4.74	-39.71	48.39	5.53	ground
6.98	0.1557	-0.4280	-0.7570	18.62	-5.69	-38.55	48.45	0.86	ground
7.00	-0.0599	0.0715	-1.4142	18.81	-6.16	-39.48	48.40	-2.71	ground
7.02	-0.3444	-0.1001	-1.7586	19.73	-5.27	-40.55	48.46	-4.32	ground
7.04	0.0267	0.2515	-2.2914	18.73	-3.88	-40.06	48.46	1.22	ground
7.06	-0.4394	-0.3803	-2.2914	20.31	-5.84	-40.35	48.45	-2.78	ground
7.08	-0.3082	-0.2272	-2.3380	19.54	-5.66	-39.51	48.52	6.46	ground
7.10	-0.2252	-0.7163	-2.4208	20.19	-6.19	-39.94	48.49	1.28	ground
7.12	0.2532	-0.6553	-2.2529	20.16	-5.37	-40.63	48.61	1.68	ground
7.14	-0.1088	0.5395	-1.9634	20.39	-4.66	-39.99	48.61	0.75	ground
7.16	-0.1344	0.6251	-1.7471	20.50	-2.88	-39.54	48.63	3.36	ground
7.18	0.5864	0.0278	-1.1711	19.66	-4.78	-41.01	48.71	-7.19	ground
7.20	0.1057	-0.2471	-0.6446	20.18	-5.05	-39.68	48.73	-3.61	ground
7.22	0.1017	-0.0895	-0.0053	20.24	-4.14	-41.58	48.80	3.10	ground
7.24	-0.1109	0.2621	0.6492	17.57	-4.30	-38.89	48.71	4.50	ground
7.26	-0.1789	-0.1543	0.8772	20.65	-5.58	-39.47	48.70	-3.71	ground
7.28	-0.6559	0.0713	1.5011	20.15	-2.70	-38.37	48.73	-5.46	ground
7.30	0.2906	-0.0038	2.1485	20.56	-5.02	-41.12	48.79	0.50	ground
7.32	0.1345	-0.1706	2.1231	18.71	-4.76	-38.87	48.84	1.46	ground
7.34	-0.0537	-0.1579	2.3057	19.68	-4.45	-39.06	48.89	0.44	ground
7.36	-0.0412	0.0880	2.5301	18.91	-4.65	-40.18	48.95	-0.18	ground
7.38	0.2208	-0.2931	2.5698	20.74	-3.47	-40.38	48.98	-5.56	ground
7.40	-0.4664	0.1355	2.2638	18.59	-5.59	-41.09	48.88	-1.13	ground
7.42	-0.1770	-0.1415	2.1651	19.07	-4.22	-41.35	48.97	-0.68	ground
7.44	-0.3409	0.0382	1.6977	20.53	-4.84	-40.75	48.93	-1.64	ground
7.46	0.5315	0.4152	1.2191	19.37	-4.02	-41.26	48.96	-5.76	ground
7.48	0.2627	-0.0505	0.6438	19.07	-5.21	-38.40	48.98	1.75	ground
7.50	-0.6608	0.2759	0.3491	20.91	-5.35	-41.50	48.99	2.60	ground
7.52	-0.4541	-0.5376	-0.5915	20.95	-4.27	-39.85	48.94	-2.38	ground
7.54	-0.0397	-0.1411	-1.3933	20.72	-4.64	-39.56	48.86	-0.56	ground
7.56	-0.1417	0.0083	-1.3286	20.85	-5.82	-39.64	48.82	-1.49	ground
7.58	-0.3973	0.5770	-2.0344	19.77	-3.65	-39.55	48.87	-1.46	ground
7.60	0.5834	-0.5880	-2.2459	19.80	-4.27	-39.05	48.80	1.48	ground
7.62	0.0938	-0.0289	-2.2467	19.35	-5.07	-40.45	48.77	1.55	ground
7.64	0.1424	0.4370	-2.7401	20.17	-5.47	-39.91	48.80	3.22	ground
7.66	-0.2076	-0.2355	-2.6168	19.47	-4.64	-40.29	48.76	3.16	ground
7.68	0.2167	-0.0639	-2.4748	19.57	-4.34	-38.70	48.74	-0.52	ground
7.70	-0.1141	0.0995	-2.0454	20.60	-6.59	-37.90	48.76	8.53	ground
7.72	-0.0850	0.0554	-1.4539	21.18	-4.62	-41.19	48.78	4.65	ground
7.74	0.1833	0.4697	-0.9573	20.40	-4.35	-42.03	48.74	-1.97	ground
7.76	-0.4887	0.1345	-0.4578	21.79	-7.35	-39.43	48.75	0.38	ground
7.78	0.4791	0.3983	-0.1491	19.29	-4.80	-38.93	48.78	-5.96	ground
7.80	0.0547	-0.1080	0.2752	18.16	-4.31	-38.04	48.73	0.08	ground
7.82	0.3843	-0.2222	1.1571	20.71	-4.42	-39.26	48.75	5.02	ground
7.84	-0.3226	-0.0677	1.5469	19.23	-4.20	-38.60	48.72	8.34	ground
7.86	-0.2769	-0.3477	2.0728	19.73	-5.33	-38.34	48.74	-0.36	ground
7.88	-0.3486	0.1451	2.3934	18.23	-6.04	-38.54	48.78	1.00	ground
7.90	0.0751	-0.1158	2.4765	19.10	-6.80	-39.12	48.78	1.82	ground
7.92	0.0198	-0.2015	2.6122	18.50	-3.91	-41.28	48.84	5.94	ground
7.94	-0.1393	0.1496	2.4478	19.57	-4.30	-40.01	48.89	-2.95	ground
7.96	-0.3042	-0.3431	2.2852	19.61	-3.83	-39.70	48.94	7.97	ground
7.98	-0.3800	0.2312	1.7799	20.09	-5.73	-40.10	48.97	-0.95	ground
8.00	-0.0145	-0.1435	1.4425	21.24	-4.20	-40.04	49.04	-3.51	ground
8.02	-0.1397	0.3477	1.0080	20.68	-6.50	-38.43	49.07	-0.95	ground
8.04	-0.2057	-0.1178	0.5606	18.38	-5.87	-40.76	48.99	-2.43	ground
8.06	0.4641	0.1896	-0.1847	20.61	-4.87	-39.20	48.96	1.26	ground
8.08	-0.0247	0.0539	-0.6042	20.11	-4.34	-39.68	48.96	-4.96	ground
8.10	0.3810	0.2232	-1.2443	19.90	-3.32	-40.86	48.97	0.42	ground
8.12	-0.1600	0.0330	-1.6827	19.98	-5.24	-41.08	49.00	1.99	ground
8.14	0.0734	-0.4990	-1.9164	20.20	-5.87	-41.70	48.96	4.45	ground
8.16	-0.0166	0.3026	-2.6117	19.31	-5.92	-39.51	49.08	2.04	ground
8.18	-0.5093	-0.0263	-2.6612	19.82	-5.69	-40.06	49.08	4.26	ground
8.20	0.4285	0.2369	-2.7174	21.18	-2.78	-40.83	49.09	-1.82	ground
8.22	-0.0405	0.2071	-2.7463	19.30	-4.24	-41.88	49.06	1.18	ground
8.24	0.2239	-0.2320	-2.2772	18.97	-3.89	-39.57	49.02	-6.69	ground
8.26	-0.2256	-0.2744	-1.7314	19.94	-5.24	-40.17	49.03	-0.34	ground
8.28	-0.0495	0.1966	-1.4609	18.87	-5.00	-40.71	49.04	1.16	ground
8.30	-0.2601	-0.0910	-0.8906	18.28	-4.30	-40.96	49.04	1.43	ground
8.32	0.3708	0.2809	-0.2122	19.66	-5.51	-40.24	49.14	-4.72	ground
8.34	0.0934	-0.0535	0.3875	21.45	-5.29	-39.53	49.14	-1.17	ground
8.36	0.1101	0.3070	0.7322	19.96	-5.67	-40.33	49.14	-0.75	ground
8.38	0.4075	0.1270	1.4621	20.18	-5.45	-41.19	49.20	-1.29	ground
8.40	0.3469	0.0864	1.7252	17.87	-4.95	-40.06	49.20	2.18	ground
8.42	0.2296	-0.1122	1.9509	20.44	-5.82	-38.95	49.23	-0.65	ground
8.44	-0.4265	0.0697	2.2467	20.09	-4.71	-39.96	49.18	0.30	ground
8.46	-0.2087	0.3579	2.2541	19.34	-4.72	-39.93	49.12	-1.47	ground
8.48	-0.3012	-0.0163	2.3571	20.18	-5.18	-40.33	49.14	3.19	ground
8.50	0.2183	0.1594	2.3239	20.17	-5.83	-40.89	49.14	3.42	ground
8.52	0.0512	0.0139	2.2644	18.94	-4.90	-40.92	49.11	-0.93	ground
8.54	-0.4172	0.0374	2.0589	20.33	-5.50	-41.66	49.12	8.55	ground
8.56	-0.0566	0.5170	1.1587	21.20	-4.95	-38.82	49.14	-2.30	ground
8.58	-0.4482	0.3605	0.9205	19.77	-3.90	-39.54	49.12	3.02	ground
8.60	-0.0159	0.0238	0.1573	19.13	-6.25	-39.92	49.10	-2.85	ground
8.62	-0.4966	0.0643	-0.1797	19.82	-2.83	-39.70	49.12	2.32	ground
8.64	0.1586	-0.2106	-0.8220	20.85	-5.07	-39.66	49.08	2.09	ground
8.66	0.1134	-0.0519	-1.5876	18.77	-4.59	-40.73	49.06	-3.04	ground
8.68	0.5724	0.0928	-1.6174	20.58	-5.75	-40.33	49.10	-0.39	ground
8.70	0.2544	0.2552	-2.2016	19.32	-3.86	-40.47	49.10	5.60	ground
8.72	-0.1269	0.2248	-2.4376	20.24	-5.13	-37.49	49.09	-2.44	ground
8.74	0.2454	-0.3328	-2.6445	19.44	-5.39	-38.98	49.05	1.21	ground
8.76	-0.4193	0.2931	-2.5822	19.43	-5.58	-39.83	49.01	1.01	ground
8.78	-0.2887	-0.0266	-2.2933	21.52	-5.27	-38.63	49.02	-0.13	ground
8.80	0.0999	-0.2961	-2.1392	18.59	-4.58	-38.76	49.13	-5.19	ground
8.82	-0.6475	0.4009	-1.7073	20.49	-4.83	-41.38	49.17	2.49	ground
8.84	-0.0111	0.4390	-1.2586	21.73	-5.04	-40.22	49.11	0.03	ground
8.86	-0.3061	0.0791	-0.6043	20.69	-5.71	-40.02	49.15	3.31	ground
8.88	0.0304	0.2126	-0.3023	18.67	-5.77	-39.39	49.12	0.70	ground
8.90	-0.3233	0.2302	0.0918	18.72	-5.46	-40.22	49.13	0.19	ground
8.92	0.1273	0.4187	1.0217	19.25	-4.54	-40.10	49.11	1.12	ground
8.94	0.0058	0.2184	1.3163	20.16	-4.34	-40.46	49.22	-2.96	ground
8.96	0.4201	-0.3983	1.9680	20.23	-4.20	-38.95	49.18	4.67	ground
8.98	0.0020	0.6029	2.2013	18.73	-5.00	-41.44	49.20	-1.13	ground
9.00	-0.2306	0.3197	2.3580	19.13	-4.62	-40.43	49.18	-1.09	ground
9.02	-0.0741	-0.1529	2.5427	19.19	-5.17	-41.84	49.23	3.88	ground
9.04	-0.4033	-0.3089	2.7688	19.82	-6.74	-41.03	49.25	0.74	ground
9.06	0.1218	0.1514	2.6474	21.98	-5.22	-39.68	49.32	-0.71	ground
9.08	0.1770	-0.0835	2.0869	19.07	-5.38	-39.66	49.37	1.24	ground
9.10	0.7408	0.0990	1.7354	19.02	-6.04	-40.31	49.34	1.88	ground
9.12	-0.1866	0.2230	1.4205	18.87	-5.57	-38.88	49.50	-0.36	ground
9.14	-0.0803	-0.1699	0.6158	20.64	-4.86	-38.65	49.53	2.77	ground
9.16	-0.1727	-0.3348	0.2383	19.96	-6.13	-40.07	49.52	-3.81	ground
9.18	0.0636	0.1157	-0.3794	19.10	-5.71	-39.75	49.54	0.79	ground
9.20	0.1145	-0.1600	-0.8732	19.64	-3.45	-40.45	49.58	2.40	ground
9.22	-0.0160	0.0438	-1.5432	19.21	-6.60	-39.37	49.62	1.87	ground
9.24	0.3259	-0.4030	-2.0822	20.30	-5.18	-41.19	49.65	-6.72	ground
9.26	-0.1851	-0.0757	-2.4864	22.68	-6.17	-38.20	49.71	-0.38	ground
9.28	0.2959	0.2145	-2.5639	20.55	-5.75	-38.86	49.76	-3.64	ground
9.30	0.1615	0.1818	-2.5639	19.91	-5.20	-41.20	49.73	3.86	ground
9.32	-0.0036	-0.2365	-2.5107	19.34	-5.99	-40.79	49.84	-1.17	ground
9.34	-0.0945	-0.3505	-2.0221	18.66	-4.43	-39.58	49.95	3.52	ground
9.36	0.7280	0.0047	-1.8749	20.73	-3.65	-40.34	50.00	-3.65	ground
9.38	-0.2451	0.1683	-1.8093	20.68	-4.16	-39.46	50.01	1.17	ground
9.40	0.0894	0.1216	-1.1522	19.53	-3.98	-40.36	50.03	0.02	ground
9.42	-0.2251	-0.1536	-0.7434	21.21	-6.38	-38.48	50.02	8.29	ground
9.44	0.5357	0.0893	-0.1683	20.02	-5.24	-39.99	50.02	3.53	ground
9.46	0.2660	0.4507	0.4654	20.77	-4.53	-37.58	49.92	3.34	ground
9.48	-0.2035	0.0615	1.0713	20.30	-4.13	-39.40	50.01	6.08	ground
9.50	0.1538	-0.4899	1.4186	19.82	-3.25	-41.35	50.07	0.85	ground
9.52	0.0773	0.0610	2.0452	19.05	-3.93	-37.91	50.00	-0.30	ground
9.54	-0.1550	0.6132	2.0344	19.85	-4.10	-38.90	50.05	-0.64	ground
9.56	0.2274	-0.3862	2.4144	20.84	-2.37	-39.62	50.06	0.98	ground
9.58	0.1168	0.0089	2.8879	19.49	-4.90	-39.35	50.06	-8.31	ground
9.60	0.0647	-0.0679	2.4892	20.44	-5.29	-41.19	50.10	0.01	ground
9.62	-0.0126	0.0288	2.5031	18.92	-4.82	-41.80	50.02	0.68	ground
9.64	0.1293	0.0583	2.0176	20.78	-5.92	-40.04	50.03	-0.47	ground
9.66	0.0688	0.3420	1.7048	20.31	-4.93	-38.62	50.04	-4.59	ground
9.68	0.0177	0.0254	1.1404	18.80	-6.73	-39.60	50.06	-0.45	ground
9.70	-0.1923	0.3832	0.5962	19.78	-5.53	-38.29	50.00	-4.60	ground
9.72	0.5081	-0.0353	-0.0541	20.93	-5.12	-38.68	50.03	5.32	ground
9.74	-0.3151	-0.1050	-0.4347	18.74	-4.05	-39.98	50.09	-0.77	ground
9.76	0.1283	-0.2008	-1.1637	18.93	-3.89	-38.82	50.12	-6.19	ground
9.78	-0.0961	-0.5451	-1.4200	19.93	-5.96	-38.48	50.12	-0.62	ground
9.80	0.5279	0.0827	-1.7635	22.13	-2.92	-40.08	50.26	2.69	ground
9.82	-0.2710	0.6162	-2.1796	19.33	-4.85	-40.21	50.23	0.53	ground
9.84	-0.2206	0.1375	-2.4720	20.50	-4.76	-39.86	50.28	-2.74	ground
9.86	-0.2909	0.2060	-2.4317	20.26	-6.62	-42.41	50.30	-2.03	ground
9.88	0.0970	-0.1239	-2.4895	19.41	-5.62	-39.72	50.41	-0.86	ground
9.90	-0.4119	-0.0733	-2.1217	20.16	-3.95	-39.28	50.44	-1.32	ground
9.92	-0.1436	0.2954	-2.2404	19.55	-4.83	-39.86	50.48	-3.78	ground
9.94	-0.6457	0.6026	-1.6196	19.64	-4.89	-39.66	50.51	-0.20	ground
9.96	0.0721	0.4464	-1.3914	18.34	-4.77	-40.04	50.47	-4.00	ground
9.98	-0.1501	0.2416	-0.7849	19.98	-6.44	-42.00	50.43	2.85	ground
10.00	-0.4464	0.0105	0.2046	20.90	-5.10	-38.34	50.43	3.21	ground
10.02	0.3257	0.0629	0.6950	20.06	-3.59	-40.37	50.49	-3.01	ground
10.04	-0.3923	-0.2261	0.9849	21.09	-3.91	-40.62	50.51	-2.15	ground
10.06	0.2391	-0.4345	1.3439	20.58	-5.13	-38.64	50.51	-1.27	ground
10.08	-0.2103	-0.3380	1.5210	19.94	-3.44	-39.02	50.59	-0.09	ground
10.10	0.4805	0.0149	2.1805	19.37	-6.26	-39.73	50.50	0.77	ground
10.12	0.2249	-0.0876	2.8062	19.51	-5.97	-39.23	50.44	1.39	ground
10.14	-0.3024	-0.4408	2.5650	18.53	-3.14	-41.15	50.33	1.32	ground
10.16	-0.2751	-0.0112	2.3451	19.73	-4.42	-40.08	50.40	4.66	ground
10.18	0.1817	-0.0955	2.3044	20.15	-5.29	-38.71	50.40	0.18	ground
10.20	-0.0787	-0.3519	1.6921	21.72	-5.06	-40.68	50.46	-3.91	ground
10.22	-0.0508	-0.1111	1.4752	20.53	-5.81	-41.00	50.46	-4.83	ground
10.24	0.3817	-0.0963	1.0509	19.14	-4.72	-39.92	50.52	4.91	ground
10.26	-0.2246	-0.1850	0.4864	18.56	-4.80	-39.90	50.53	1.53	ground
10.28	0.0274	0.2780	0.0558	19.79	-4.98	-39.35	50.56	0.62	ground
10.30	0.2864	-0.5709	-0.5700	20.81	-6.16	-41.38	50.58	1.35	ground
10.32	0.2427	-0.5957	-1.0487	19.78	-4.74	-42.55	50.61	0.48	ground
10.34	-0.0479	0.0010	-1.7209	20.54	-5.53	-39.08	50.70	1.30	ground
10.36	-0.0867	0.0288	-1.8692	19.82	-5.99	-41.08	50.63	-1.12	ground
10.38	-0.5216	0.1213	-2.0438	20.72	-3.73	-40.61	50.64	3.17	ground
10.40	-0.3169	-0.1617	-2.6012	18.40	-2.83	-42.18	50.65	-1.57	ground
10.42	0.0955	-0.2754	-2.6314	21.60	-3.06	-38.98	50.67	-2.71	ground
10.44	-0.0414	-0.0022	-2.2131	18.89	-4.35	-39.65	50.66	-5.07	ground
10.46	0.0225	-0.1325	-2.2344	20.79	-5.27	-39.69	50.64	-0.71	ground
10.48	0.3118	0.4653	-1.6751	19.73	-5.07	-39.70	50.73	3.80	ground
10.50	-0.3562	-0.0973	-1.5358	19.88	-4.59	-42.06	50.73	-1.37	ground
10.52	-0.0709	-0.0160	-0.7602	19.76	-5.42	-40.99	50.86	-4.14	ground
10.54	0.0566	0.7426	-0.4178	20.26	-3.68	-40.45	50.90	0.85	ground
10.56	-0.2112	-0.0584	0.1643	20.46	-7.04	-40.75	50.89	-1.95	ground
10.58	0.4294	0.1668	0.9171	21.06	-5.30	-40.27	50.93	4.64	ground
10.60	0.2726	0.1939	1.1501	21.41	-4.20	-39.75	50.95	3.22	ground
10.62	0.0870	0.2194	1.5239	20.33	-5.85	-38.99	51.02	-3.81	ground
10.64	0.5383	0.0868	1.9736	21.71	-5.24	-41.48	50.97	-0.52	ground
10.66	-0.4497	0.0582	2.3805	20.09	-4.41	-40.01	50.89	-2.27	ground
10.68	-0.0023	0.0301	2.2319	21.08	-3.48	-39.29	50.92	-3.48	ground
10.70	0.1099	-0.1728	2.5907	20.43	-6.29	-40.92	50.97	-0.17	ground
10.72	-0.2744	0.0977	2.3155	19.45	-6.37	-40.19	51.00	2.45	ground
10.74	0.0902	0.6086	2.3476	20.18	-5.95	-39.53	51.04	-0.25	ground
10.76	-0.3320	0.3632	1.4846	20.50	-6.54	-39.99	51.08	-1.55	ground
10.78	0.2072	0.0912	1.3002	19.97	-6.47	-39.33	51.01	-6.62	ground
10.80	0.3174	0.2567	0.6673	20.41	-5.97	-39.91	51.04	-2.00	ground
10.82	0.0817	-0.2608	0.2516	20.87	-3.77	-40.31	51.11	1.66	ground
10.84	-0.5558	-0.0782	-0.1512	19.98	-5.31	-41.17	51.13	-4.03	ground
10.86	-0.2900	0.2844	-0.7695	17.06	-4.97	-39.75	51.07	3.85	ground
10.88	0.1694	0.4462	-1.2971	21.68	-5.96	-39.90	51.07	-1.75	ground
10.90	0.0064	-0.2313	-1.7352	19.70	-4.37	-40.99	51.10	0.58	ground
10.92	-0.8082	-0.1451	-2.0460	19.18	-3.12	-39.42	51.20	-1.20	ground
10.94	0.3728	0.6544	-2.4871	18.88	-5.89	-38.73	51.11	-3.53	ground
10.96	0.0410	0.0289	-2.3701	19.66	-3.28	-40.66	51.14	1.32	ground
10.98	-0.2457	0.5470	-2.3909	19.44	-4.64	-40.73	51.11	-1.79	ground
11.00	0.2985	0.0621	-2.3199	19.26	-4.98	-40.76	51.14	-2.50	ground
11.02	-0.2033	0.0739	-2.0603	19.32	-4.60	-41.68	51.18	-7.13	ground
11.04	-0.2065	-0.0916	-1.7563	20.53	-4.61	-38.00	51.18	3.91	ground
11.06	0.1075	0.2828	-1.0607	22.03	-3.14	-40.45	51.22	0.02	ground
11.08	0.5343	0.4073	-0.8747	20.82	-4.48	-40.86	51.29	3.32	ground
11.10	0.4871	-0.3105	-0.3594	21.12	-4.46	-41.13	51.29	1.86	ground
11.12	0.1079	-0.1057	0.1379	19.62	-5.42	-40.39	51.23	3.32	ground
11.14	0.1387	0.2745	0.6475	20.10	-4.16	-40.70	51.31	-1.69	ground
11.16	0.2374	-0.0389	1.1263	20.43	-5.96	-38.56	51.36	-4.12	ground
11.18	-0.3771	-0.1480	1.6233	19.34	-4.89	-41.25	51.40	2.29	ground
11.20	0.1932	0.3029	2.1002	19.57	-2.12	-41.54	51.37	0.39	ground
11.22	-0.2202	0.3310	2.4076	20.85	-7.50	-39.45	51.43	-1.40	ground
11.24	0.0955	-0.1349	2.4917	21.09	-4.77	-40.11	51.54	2.23	ground
11.26	-0.0682	0.0637	2.3692	20.07	-4.73	-40.22	51.55	0.92	ground
11.28	0.1504	-0.3625	2.4925	18.80	-5.23	-39.44	51.56	1.92	ground
11.30	0.0354	-0.2686	2.2217	19.70	-5.20	-39.86	51.52	-3.07	ground
11.32	-0.9219	0.0372	1.7327	18.56	-4.91	-40.05	51.49	2.93	ground
11.34	0.0537	0.0094	1.2150	20.08	-5.25	-41.41	51.45	-0.01	ground
11.36	0.1926	-0.2901	0.8846	20.26	-4.78	-41.67	51.46	3.25	ground
11.38	0.1338	-0.2148	0.2791	19.73	-5.49	-40.70	51.46	2.90	ground
11.40	-0.0308	-0.3195	-0.5306	20.24	-2.98	-41.08	51.49	2.06	ground
11.42	0.4926	0.1365	-0.8718	20.42	-5.25	-39.73	51.45	-0.33	ground
11.44	0.0934	-0.5903	-1.3267	20.26	-4.43	-41.80	51.45	2.13	ground
11.46	0.1313	-0.3035	-1.9357	18.80	-5.67	-40.45	51.41	3.33	ground
11.48	0.3133	-0.5589	-2.1153	19.75	-4.07	-40.17	51.43	1.82	ground
11.50	0.1088	0.1257	-2.5959	20.41	-4.27	-40.04	51.36	0.61	ground
11.52	-0.2694	-0.5408	-2.2899	21.58	-4.58	-39.60	51.38	2.14	ground
11.54	-0.7315	0.0095	-2.2890	19.73	-6.03	-40.33	51.37	-1.58	ground
11.56	-0.1431	0.4919	-2.3737	20.55	-5.75	-40.67	51.39	4.54	ground
11.58	0.2283	0.5020	-2.0220	20.88	-3.31	-38.76	51.32	-5.05	ground
11.60	-0.1059	-0.5418	-2.0729	19.80	-5.76	-40.32	51.36	0.10	ground
11.62	0.2404	0.0895	-1.4325	21.15	-4.36	-38.58	51.36	-1.22	ground
11.64	0.0446	-0.2967	-0.7867	21.20	-5.94	-40.33	51.38	-1.92	ground
11.66	0.3864	-0.3579	-0.3491	21.38	-3.99	-40.02	51.29	0.92	ground
11.68	-0.0886	-0.0340	0.4827	20.46	-5.69	-40.14	51.24	-3.38	ground
11.70	0.1403	0.3685	1.2199	22.36	-5.96	-39.77	51.23	6.46	ground
11.72	0.1518	0.1799	1.2417	19.38	-5.71	-40.42	51.31	-4.06	ground
11.74	0.4505	-0.2145	1.7182	22.12	-5.55	-39.90	51.34	-2.85	ground
11.76	-0.5120	0.2115	2.2108	20.77	-4.60	-38.47	51.36	-3.14	ground
11.78	-0.1375	-0.6731	2.6380	21.34	-4.93	-38.95	51.32	0.60	ground
11.80	0.2546	-0.2259	2.3117	19.68	-6.10	-38.94	51.28	3.04	ground
11.82	0.4638	-0.2472	2.5041	20.84	-5.03	-41.34	51.30	1.58	ground
11.84	0.0720	0.0235	2.5859	21.43	-6.14	-41.18	51.35	4.42	ground
11.86	-0.0878	-0.0608	1.7931	18.91	-4.36	-39.78	51.37	-2.48	ground
11.88	0.2271	-0.0424	1.4729	19.84	-4.17	-39.23	51.46	1.98	ground
11.90	0.2606	-0.0524	1.1408	17.86	-5.02	-40.52	51.44	-0.91	ground
11.92	-0.1079	0.0067	0.6043	19.82	-4.73	-40.70	51.46	0.68	ground
11.94	0.0991	0.1620	0.2475	19.18	-3.25	-38.61	51.38	3.33	ground
11.96	0.3542	0.0448	-0.4013	19.78	-5.16	-39.31	51.40	-5.08	ground
11.98	0.5671	-0.0853	-1.2447	22.92	-5.94	-38.94	51.48	5.97	ground
12.00	0.2228	0.1205	-1.3922	21.72	-4.42	-40.44	51.44	-0.44	ground
12.02	0.0132	0.2478	-1.9723	18.56	-6.13	-40.52	51.49	-4.82	ground
12.04	-0.0162	-0.1668	-2.0146	20.56	-5.21	-39.05	51.57	-2.08	ground
12.06	0.1672	-0.0178	-2.5076	20.80	-5.60	-40.26	51.55	0.31	ground
12.08	-0.0347	0.3486	-2.5937	19.66	-5.70	-40.61	51.58	-2.08	ground
